PricingID,ProductID,CurrentPrice,OriginalPrice,LastUpdated
461,273541568,21990000,21990000,2024-05-15 22:34:25.132964
462,243013065,12990000,12990000,2024-05-15 22:34:25.132964
463,273542749,20290000,20290000,2024-05-15 22:34:25.132964
464,273541484,17590000,17590000,2024-05-15 22:34:25.132964
465,273572844,12890000,12890000,2024-05-15 22:34:25.132964
466,273572532,16490000,16490000,2024-05-15 22:34:25.132964
467,273573003,15490000,15490000,2024-05-15 22:34:25.132964
468,200844467,11011200,11011200,2024-05-15 22:34:25.132964
469,273541425,10990000,10990000,2024-05-15 22:34:25.132964
470,273542345,15900000,15900000,2024-05-15 22:34:25.132964
471,273541458,18590000,18590000,2024-05-15 22:34:25.132964
472,27918571,550000,550000,2024-05-15 22:34:25.132964
473,272909162,560000,560000,2024-05-15 22:34:25.132964
474,272911011,990000,990000,2024-05-15 22:34:25.132964
475,263394064,590000,590000,2024-05-15 22:34:25.132964
476,263394089,900000,900000,2024-05-15 22:34:25.132964
