GeneralFeedbackID,Title,Content,Upvote,Rating,CreatedDate,UserID,ProductID,FeedbackDetailID
12566998,Rất không hài lòng,Mua hàng trên tiki không hỗ trợ khách hàng trả hàng.,1,1,1634012991,1626565,,1180
16566036,Cực kì hài lòng,,0,5,1654262312,8088916,,1181
16562639,Cực kì hài lòng,,0,5,1654242548,1163920,,1182
16474263,Cực kì hài lòng,Ok,0,5,1653585458,20435442,,1183
15947560,Cực kì hài lòng,Oke lắm ạ,0,5,1650086534,16989901,,1184
16553038,Cực kì hài lòng,,0,5,1654165204,7983810,,1185
16553040,Cực kì hài lòng,,0,5,1654165216,7983810,,1186
16547692,Cực kì hài lòng,,0,5,1654138545,7528324,,1187
16535186,Cực kì hài lòng,,1,5,1654056711,1991116,,1188
14011430,Cực kì hài lòng,Tiki giao nhanh và gói rất cẩn thận.,0,5,1640219233,12753434,,1189
16541829,Cực kì hài lòng,,0,5,1654086311,28013,,1190
16540243,Cực kì hài lòng,,0,5,1654076383,27184189,,1191
16536300,Cực kì hài lòng,,0,5,1654060734,6291957,,1192
16527948,Cực kì hài lòng,,0,5,1653998652,959726,,1193
16521497,Cực kì hài lòng,,0,5,1653966824,8802081,,1194
16512439,Cực kì hài lòng,,0,5,1653893333,5119244,,1195
16508912,Cực kì hài lòng,,0,5,1653877520,1907914,,1196
16507031,Cực kì hài lòng,,0,5,1653841745,17064955,,1197
16287373,Cực kì hài lòng,Xịn,0,5,1652259754,5684320,,1198
16499943,Cực kì hài lòng,,0,5,1653802421,6928995,,1199
16497627,Cực kì hài lòng,,0,5,1653789928,22732914,,1200
16497624,Cực kì hài lòng,,0,5,1653789902,22732914,,1201
13852382,Cực kì hài lòng,,0,5,1639575423,1553861,,1202
14414304,Cực kì hài lòng,"Hàng chính hãng, giao hàng nhanh.",0,5,1641994667,17299637,,1203
3931427,Cực kì hài lòng,"Mua được hơn 1 tháng. Vẫn đang dùng tốt. Pin giữ được 2 ngày. Bản LL, kích hoạt đủ ngày bảo hành, được tặng thêm 1 năm Apple TV dù không có nhu câu.",1,5,1593321191,8608909,,1204
16485496,Cực kì hài lòng,,0,5,1653666125,24597950,,1205
16484271,Cực kì hài lòng,,0,5,1653659335,16853244,,1206
16478591,Cực kì hài lòng,,0,5,1653628296,982817,,1207
15651357,Cực kì hài lòng,Giao hàng sớm,0,5,1648480656,217247,,1208
15168865,Cực kì hài lòng,"giao nhanh, máy đẹp.",0,5,1645941709,6046441,,1209
16461694,Cực kì hài lòng,,0,5,1653495194,13142519,,1210
16444433,Hài lòng,,0,4,1653382979,6105023,,1211
16442653,Cực kì hài lòng,,0,5,1653373869,6171156,,1212
16438251,Cực kì hài lòng,,0,5,1653352294,868299,,1213
2757287,Rất không hài lòng,"Đơn hàng có giá trị lớn, chưa nhận được hàng nhưng hệ thống đã báo: “giao hàng thành công”, gọi tổng đài để xử lý thì báo trong vòng 24-48 giờ. Mua làm quà, ảnh hưởng tới kế hoạch.",3,1,1576748660,9032863,,1214
16416906,Cực kì hài lòng,,0,5,1653193439,1351654,,1215
16403416,Cực kì hài lòng,,0,5,1653087107,7160962,,1216
16401746,Cực kì hài lòng,,0,5,1653058418,26368248,,1217
16391210,Cực kì hài lòng,,1,5,1652986830,10177263,,1218
16398179,Cực kì hài lòng,,0,5,1653039142,7266153,,1219
16302095,Cực kì hài lòng,ok,0,5,1652357850,5747964,,1220
16390397,Cực kì hài lòng,,0,5,1652975779,748040,,1221
16371750,Cực kì hài lòng,,0,5,1652857399,549032,,1222
14607863,Cực kì hài lòng,Pin kém. Tụt pin rất nhanh.,0,5,1642753692,8634270,,1223
16364216,Hài lòng,,0,4,1652796021,12874988,,1224
16363035,Cực kì hài lòng,,0,5,1652791008,14369433,,1225
15849077,Cực kì hài lòng,Giao nhanh,0,5,1649495441,7959369,,1226
12045951,Cực kì hài lòng,Hàng ok tin tưởng tiki,0,5,1630226528,8660033,,1227
8137341,Giao hàng nhanh chóng,"Mình đặt hàng sau 2 hôm là có, điện thoại nguyên seal, hiện tại dùng hơn 1 tháng thấy vẫn ổn.",0,5,1614759080,1660247,,1228
14870830,Cực kì hài lòng,Hàng chuẩn và rất ok,0,5,1644417915,785008,,1229
16333070,Cực kì hài lòng,,0,5,1652589338,7519719,,1230
3339403,"Hài lòng, 5 sao","Sản phẩm chính hãng, dùng mượt, mình trả bằng tiền mặt vẫn đảm bảo. Đã mua chiếc điện thoại lần 2 tại Tiki, vô cùng an tâm.",1,5,1586169296,582320,,1231
16319687,Hài lòng,,0,4,1652495301,26887484,,1232
10847667,Hài lòng,Sản phẩm rất ưng ý nhưng đối tác giao hàng chậm trễ hơn dự kiến,0,4,1625311528,7812233,,1233
16306431,Cực kì hài lòng,,0,5,1652403768,21619482,,1234
16293220,Cực kì hài lòng,,0,5,1652297103,12629784,,1235
16285784,Cực kì hài lòng,,0,5,1652252417,12090426,,1236
15094793,Cực kì hài lòng,Hàng chất lượng,0,5,1645582203,21624190,,1237
16277339,Cực kì hài lòng,,0,5,1652191193,20478596,,1238
6506699,Bình thường,"Hàng điện tử giá trị cao mà tiki nhét giấy qua loa đại khái vào. Box mình nhận không có củ sạc, thất vọng.",0,3,1608945654,31795,,1239
16275337,Cực kì hài lòng,,0,5,1652181921,19782821,,1240
16274507,Cực kì hài lòng,,0,5,1652177167,5684320,,1241
16166507,Hài lòng,Ok,0,4,1651492940,7013877,,1242
15261489,Cực kì hài lòng,Hàng chính hãng,0,5,1646419437,90575,,1243
16254266,Cực kì hài lòng,,0,5,1652065747,908926,,1244
16239396,Cực kì hài lòng,,0,5,1651972079,837745,,1245
16232497,Cực kì hài lòng,,0,5,1651914304,682694,,1246
16229719,Cực kì hài lòng,,0,5,1651903127,9145697,,1247
16217805,Cực kì hài lòng,,0,5,1651826956,2027492,,1248
16128729,Cực kì hài lòng,Ok,0,5,1651160237,14275486,,1249
11328158,Cực kì hài lòng,"Điện thoại chính hãng, nguyên seal, sản xuất năm 2021, giá tốt.",0,5,1626776016,7553713,,1250
12077418,Cực kì hài lòng,vận chuyển nhanh. đóng gói cẩn thận. hàng chính hãng.,0,5,1630558136,9650665,,1251
14624768,Cực kì hài lòng,Hàng chính hãng. Ok lắm,0,5,1642831129,6147876,,1252
16186105,Cực kì hài lòng,,0,5,1651641926,10366438,,1253
16183792,Cực kì hài lòng,,0,5,1651633095,406138,,1254
12275050,Cực kì hài lòng,máy mới giao nhanh màu khá đẹp phù hợp túi tiền,2,5,1632219303,6562754,,1255
16177302,Cực kì hài lòng,,0,5,1651574380,21175158,,1256
16165269,Cực kì hài lòng,,0,5,1651485212,6458522,,1257
16160533,Cực kì hài lòng,,0,5,1651457528,5720982,,1258
16157871,Cực kì hài lòng,,0,5,1651414808,8020053,,1259
16156925,Hài lòng,,0,4,1651408786,1385355,,1260
14704746,Cực kì hài lòng,Hàng chính hãng.rat tot,0,5,1643188781,7657716,,1261
14394597,Cực kì hài lòng,"Giao nhanh, hàng chính hãng",0,5,1641917406,832554,,1262
16149649,Hài lòng,,0,5,1651338729,14854600,,1263
12101333,Cực kì hài lòng,sản phẩm chuẩn,0,5,1630818565,8001808,,1264
13262124,Cực kì hài lòng,,0,5,1637125024,16406748,,1265
15405287,Cực kì hài lòng,"đẹp, xịn",0,5,1647213214,7010860,,1266
16145903,Cực kì hài lòng,,0,5,1651310180,888027,,1267
16143678,Cực kì hài lòng,,0,5,1651295135,172342,,1268
15523266,Cực kì hài lòng,Rất tốt,0,5,1647796568,290448,,1269
11079619,Cực kì hài lòng,"Sản phẩm đẹp, rất vừa ý",0,5,1625999958,1415507,,1270
16139605,Cực kì hài lòng,,0,5,1651245293,7790169,,1271
16124298,Cực kì hài lòng,,0,5,1651136787,9026064,,1272
14764857,Cực kì hài lòng,mọi thứ đều tốt,0,5,1643555414,18163119,,1273
16120679,Cực kì hài lòng,,0,5,1651120160,22149277,,1274
10825390,Cực kì hài lòng,"Giá rẻ, chính hãng, đập hộp",0,5,1625232438,14388355,,1275
16116440,Cực kì hài lòng,,0,5,1651072383,9069835,,1276
6779475,Cực kì hài lòng,Mới mua. giao hàng rất nhanh. Để khui hộp ra coi chất lượng như nào.,0,5,1609997615,9827984,,1277
16105201,Cực kì hài lòng,,0,5,1651016333,2083631,,1278
16103859,Cực kì hài lòng,,0,5,1650988343,471302,,1279
14521056,Cực kì hài lòng,hãng chính hãng ok luôn,0,5,1642416058,8646767,,1280
2755684,Tương đối ok,"Sản phẩm ok, chính hãng, check bảo hành ok. 
Tuy nhiên nếu nâng cấp từ X lên 11 thì cần xem xét do chất lượng hiển thị của X có vẻ tốt hơn so với 11",4,4,1576726228,2242653,,1281
16066416,Hài lòng,,0,4,1650779107,1814573,,1282
15721408,Cực kì hài lòng,Đẹp,0,5,1648813401,27127266,,1283
16056923,Cực kì hài lòng,,0,5,1650705243,22450405,,1284
13488059,Cực kì hài lòng,Xuất sắc về dịch vụ giao hàng,0,5,1638078496,159991,,1285
16054630,Cực kì hài lòng,,0,5,1650695060,7948359,,1286
14747737,Cực kì hài lòng,"hàng chuẩn, nên mua",0,5,1643430349,1085880,,1287
16050574,Cực kì hài lòng,,0,5,1650678149,354277,,1288
14984792,Cực kì hài lòng,hàng chính hãng,0,5,1644987839,22722328,,1289
15403472,Cực kì hài lòng,Ngon lành.,0,5,1647184252,627429,,1290
11872194,Cực kì hài lòng,"Giao hàng đúng thời gian, hàng tốt, đẹp, rất hài lòng",0,5,1629187156,23033785,,1291
7012812,Hài lòng,"Sản phẩm thì chưa muốn đánh giá
Có điều thời gian ship của Tiki thì lâu gấp đôi so vs các bên khác",0,4,1610807473,9790373,,1292
16029438,Cực kì hài lòng,,0,5,1650537571,18734718,,1293
16028658,Cực kì hài lòng,,0,5,1650533553,9994664,,1294
15142389,Cực kì hài lòng,sản phẩm ok,0,5,1645793527,6350726,,1295
16026972,Cực kì hài lòng,,0,5,1650525996,1447509,,1296
16026975,Cực kì hài lòng,,0,5,1650526005,1447509,,1297
16016642,Cực kì hài lòng,,0,5,1650456079,18632370,,1298
16013010,Hài lòng,,0,5,1650437891,18391732,,1299
2623150,Hàng VN/A chính hãng bao đẹp,"Hàng giao 2h, siêu nhanh. Màu đỏ dễ thương. Giá mình mua khá tốt vì có ưu đãi thẻ tín dụng HSBC. Highly recommend mua tại Tiki",5,5,1573405243,490295,,1300
16005779,Cực kì hài lòng,,0,5,1650385183,17374245,,1301
15996076,Hài lòng,,0,4,1650350495,430438,,1302
15995594,Cực kì hài lòng,,0,5,1650349212,421657,,1303
15991400,Cực kì hài lòng,,0,5,1650338647,15966054,,1304
15991275,Cực kì hài lòng,,0,5,1650338341,25954546,,1305
15989600,Cực kì hài lòng,,0,5,1650334808,10391952,,1306
15701211,Hài lòng,Tốt,0,4,1648730705,1615667,,1307
15975152,Cực kì hài lòng,,0,5,1650251508,11723183,,1308
15867667,Cực kì hài lòng,Ok,0,5,1649605151,12051251,,1309
6731115,Hài lòng,"Sản phẩm chính hãng, chưa active, đóng gói cẩn thận. Rất hài lòng",0,5,1609830646,726871,,1310
15202335,Cực kì hài lòng,chat luong ok,0,5,1646115929,12029912,,1311
15966652,Cực kì hài lòng,,0,5,1650188372,25883778,,1312
15966654,Cực kì hài lòng,,0,5,1650188379,25883778,,1313
13187844,Cực kì hài lòng,Product was new and delivered as promised.,1,5,1636862599,7590228,,1314
15735494,Cực kì hài lòng,Ngon,0,5,1648890577,11369693,,1315
15734183,Cực kì hài lòng,good,0,5,1648885769,1112638,,1316
2837171,Đã nhận hàng..,"Đã nhận, giao nhanh, hàng đúng chính hãng Việt Nam, xài ổn định đến thời điểm này, sẽ tiếp tục ủng hộ",1,5,1578370431,8579793,,1317
15943740,Cực kì hài lòng,,0,5,1650071417,602269,,1318
12691225,Cực kì hài lòng,"Máy ngon, có điều nhớ mua củ sạc :))))",0,5,1634558404,679543,,1319
15934705,Cực kì hài lòng,,0,5,1650008076,471302,,1320
15930254,Cực kì hài lòng,,0,5,1649992821,24841161,,1321
15687148,Cực kì hài lòng,good,0,5,1648653386,10972984,,1322
14264098,Cực kì hài lòng,"Giao hàng nhanh,máy mới",0,5,1641352136,8975833,,1323
13889535,Cực kì hài lòng,Hoàn toàn hài lòng nha shop!,0,5,1639721346,21327852,,1324
15891894,Cực kì hài lòng,,0,5,1649764024,5205066,,1325
15890129,Cực kì hài lòng,,0,5,1649755401,13454674,,1326
12756949,Cực kì hài lòng,Ok,0,5,1634865629,8310597,,1327
15701970,Cực kì hài lòng,oki,0,5,1648733489,17416970,,1328
15872462,Cực kì hài lòng,,0,5,1649651740,13831981,,1329
15870643,Cực kì hài lòng,,0,5,1649645003,17906681,,1330
15870061,Hài lòng,,0,5,1649642286,26433965,,1331
15758264,Cực kì hài lòng,Ok,0,5,1649004953,13126765,,1332
15860038,Cực kì hài lòng,,0,5,1649571802,9193368,,1333
14334747,Cực kì hài lòng,Ok chất lượng tốt.,0,5,1641660112,20617855,,1334
14874197,Cực kì hài lòng,Giao hàng nhanh,0,5,1644456534,15193025,,1335
12143635,Cực kì hài lòng,"sản phẩm đóng gói chất lượng, giao hàng nhanh",0,5,1631181084,6405262,,1336
15839760,Cực kì hài lòng,,0,5,1649430363,26502100,,1337
15648084,Cực kì hài lòng,Tot,0,5,1648469944,10017888,,1338
14174826,Hài lòng,Rất hài lòng giao nhanh,0,5,1640893191,8591626,,1339
15832376,Cực kì hài lòng,,0,5,1649398379,10918168,,1340
15831699,Cực kì hài lòng,,0,5,1649395911,1973553,,1341
15830131,Cực kì hài lòng,,0,5,1649390880,123853,,1342
15821343,Cực kì hài lòng,,0,5,1649334959,123699,,1343
15819871,Cực kì hài lòng,,0,5,1649328930,77562,,1344
13534278,Cực kì hài lòng,Hàng nguyên seal xài thích nạ,0,5,1638262690,12643699,,1345
15813794,Cực kì hài lòng,,0,5,1649309282,2230566,,1346
15211670,Cực kì hài lòng,Hài lòng,0,5,1646151436,16868377,,1347
15812364,Cực kì hài lòng,,0,5,1649306027,1120136,,1348
15811405,Cực kì hài lòng,,0,5,1649303848,8922253,,1349
6305131,Rất không hài lòng,Cần đào tạo lại cho nhân viên trực HL cách giao tiếp với KH khi nhận các phản hồi gay gắt từ phía KH.,0,1,1608265687,12137488,,1350
15807723,Cực kì hài lòng,,0,5,1649295693,12177261,,1351
15800172,Cực kì hài lòng,,0,5,1649238330,11762471,,1352
15790994,Cực kì hài lòng,,0,5,1649198637,6876809,,1353
15788154,Cực kì hài lòng,,0,5,1649167190,15858858,,1354
15772324,Cực kì hài lòng,,0,5,1649082805,1469821,,1355
15760636,Cực kì hài lòng,,0,5,1649038442,1607664,,1356
15687843,Cực kì hài lòng,.,0,5,1648656583,8320579,,1357
14713579,Cực kì hài lòng,Sản phẩm tốt,0,5,1643246200,22777925,,1358
7079201,Cực kì hài lòng,"Giao nhanh, hàng ghi sạc lần đầu 7/12/2020 thì mình ko hiểu. Nhưng vẫn bảo hành 1 năm từ ngày mua.",0,5,1611047789,1067439,,1359
5186295,Giấy Bảo hành sản phẩm,"cho mình hỏi giay bảo hành của sản phẩm đâu ạ? Sản phẩm giao hàng nhanh , đóng gói đẹp , dùng máy sẽ đánh giá sau",0,5,1602515691,18355378,,1360
12144411,Cực kì hài lòng,Tuyệt vời. Sp nguyên seal ủng hộ tiki dài dài,0,5,1631185797,9662356,,1361
15713271,Cực kì hài lòng,,0,5,1648790276,8111031,,1362
15699707,Cực kì hài lòng,,0,5,1648724769,154554,,1363
15693300,Cực kì hài lòng,,0,5,1648701753,20297123,,1364
15692480,Cực kì hài lòng,,0,5,1648699690,26085960,,1365
15690653,Cực kì hài lòng,,0,5,1648694057,8756125,,1366
13668942,Cực kì hài lòng,"Hàng chínb hãng, giao nhanh.",0,5,1638874476,11298036,,1367
6551315,Cực kì hài lòng,"Giao rất nhanh, đóng gói tương đối ổn. Chất lượng máy rất ok",2,5,1609088301,8232976,,1368
15686959,Cực kì hài lòng,,0,5,1648652545,686966,,1369
12056852,Bình thường,So sánh hình thức bên ngoài vs ip 12 thì chỉ 7/10,0,3,1630326757,8647438,,1370
13821280,Cực kì hài lòng,"giao hàng nhanh, máy đẹp",0,5,1639472909,22644857,,1371
12078538,Cực kì hài lòng,"Sản phẩm tốt, giao nhanh, đóng gói cẩn thận!",0,5,1630566473,6108880,,1372
15666328,Cực kì hài lòng,,0,5,1648556747,974738,,1373
4360583,Cực kì hài lòng,Ok mới mua chưa thấy lỗi gì xài thời gian mới biết như thế nào? Giao hàng đúng ngày dự kiến.,0,5,1596774455,6320282,,1374
2650634,"VN/A, giá tốt, giao hàng nhanh","Giá tốt nhất thị trường với hình thức trả qua hsbc, đặt mua lúc 2h sáng và chọn giao hàng tiêu chuẩn, tiki tự kiến giao sau 2 ngày nhưng 10 tiếng sau hàng đã tới tận tay. Highly recommended!",11,5,1574037765,1513524,,1375
15535214,Cực kì hài lòng,ok,0,5,1647867737,8616846,,1376
11098476,Cực kì hài lòng,Giao hàng chậm 1 ngày nhưng mùa dịch nên thông cảm được,0,5,1626069423,8119439,,1377
15645845,Cực kì hài lòng,,0,5,1648460561,5691744,,1378
15644122,Cực kì hài lòng,,0,5,1648453964,13525519,,1379
15637868,Cực kì hài lòng,,0,5,1648434043,5370336,,1380
7409896,Cực kì hài lòng,"Máy new 100% 
mã VN/A
giao hàng lâu
4 ngày từ lúc đặt hàng",0,5,1612095108,10470825,,1381
15633126,Cực kì hài lòng,,0,5,1648390077,8632552,,1382
2956485,Không bảo hành Phụ Kiện,"Mình mua điện thoại và dùng chưa được 2 tuần thì sạc cáp bị hư, liên hệ lên tổng đài mới biết không được bảo hành phụ kiện.
Mọi người lưu ý và cân nhắc nhé",3,2,1580976785,1634495,,1383
15628639,Cực kì hài lòng,,0,5,1648373844,19504666,,1384
15625867,Cực kì hài lòng,,0,5,1648366377,13229566,,1385
15618221,Cực kì hài lòng,,0,5,1648343952,11039857,,1386
15380846,Cực kì hài lòng,Good,0,5,1647072749,6620557,,1387
14759315,Cực kì hài lòng,giao quá nhanh,0,5,1643519794,6039752,,1388
7954359,Cực kì hài lòng,"Hài lòng, giao hàng rất nhanh. Máy có vẻ nguyên seal.",0,5,1614150937,2936,,1389
12293106,Cực kì hài lòng,Tốt,1,5,1632370750,544173,,1390
15573887,Cực kì hài lòng,,0,5,1648092970,1651544,,1391
15573556,Cực kì hài lòng,,0,5,1648091796,8593368,,1392
15568366,Cực kì hài lòng,,0,5,1648043838,11173679,,1393
12601512,Cực kì hài lòng,"Hàng chính hãng, sản xuất 2021. Tốt",0,5,1634136549,7959236,,1394
12517712,Cực kì hài lòng,,0,5,1633786934,22931644,,1395
15551451,Cực kì hài lòng,,0,5,1647955653,12821110,,1396
14190389,Cực kì hài lòng,hàng chuẩn ổn áp,0,5,1640961486,11692197,,1397
15536648,Cực kì hài lòng,,0,5,1647872631,137838,,1398
15531361,Cực kì hài lòng,,0,5,1647850483,8077763,,1399
15531145,Cực kì hài lòng,,0,5,1647849646,7153103,,1400
9349406,Cực kì hài lòng,,0,5,1619424597,8441827,,1401
15525459,Cực kì hài lòng,,0,5,1647829454,11849863,,1402
15516813,Cực kì hài lòng,,0,5,1647766767,1464525,,1403
12752393,Hài lòng,máy New seal nhưng giao hàng lâu quá,0,4,1634824358,22668896,,1404
15506766,Cực kì hài lòng,,0,5,1647708996,10877507,,1405
15504654,Cực kì hài lòng,,0,5,1647698166,15387168,,1406
15503289,Cực kì hài lòng,,0,5,1647693022,11978329,,1407
15502093,Cực kì hài lòng,,0,5,1647686597,5364675,,1408
15497045,Cực kì hài lòng,,0,5,1647668066,11730321,,1409
15255719,Cực kì hài lòng,Good,0,5,1646389299,13411359,,1410
14562858,Cực kì hài lòng,Giao hàng nhanh,0,5,1642570348,5716447,,1411
